time,open,high,low,close,tick_volume
2024-08-14 03:45:00,1.09897,1.09907,1.09881,1.09894,77
2024-08-14 04:00:00,1.09895,1.09908,1.0989,1.09908,62
2024-08-14 04:15:00,1.09908,1.09924,1.09908,1.09915,54
2024-08-14 04:30:00,1.09915,1.09916,1.09908,1.09913,48
2024-08-14 04:45:00,1.09915,1.09929,1.0991,1.0992,40
2024-08-14 05:00:00,1.09923,1.09943,1.09923,1.09938,54
2024-08-14 05:15:00,1.0994,1.09943,1.09912,1.09925,74
2024-08-14 05:30:00,1.09922,1.09922,1.09901,1.09909,76
2024-08-14 05:45:00,1.0991,1.09914,1.0989,1.09905,85
2024-08-14 06:00:00,1.09907,1.09909,1.0986,1.09895,491
2024-08-14 06:15:00,1.09898,1.09916,1.0988,1.09912,216
2024-08-14 06:30:00,1.09913,1.09956,1.0989,1.09945,279
2024-08-14 06:45:00,1.09945,1.1001400000000001,1.09932,1.09992,377
2024-08-14 07:00:00,1.0999,1.10027,1.09957,1.1002399999999999,324
2024-08-14 07:15:00,1.10025,1.10044,1.09997,1.10007,336
2024-08-14 07:30:00,1.10006,1.1006,1.10001,1.10039,267
2024-08-14 07:45:00,1.10037,1.1007500000000001,1.10035,1.10051,245
2024-08-14 08:00:00,1.10049,1.10073,1.1002,1.10055,339
2024-08-14 08:15:00,1.10058,1.101,1.10054,1.10076,289
2024-08-14 08:30:00,1.10073,1.10096,1.10069,1.10094,175
2024-08-14 08:45:00,1.1009,1.10195,1.10087,1.10188,353
2024-08-14 09:00:00,1.10186,1.10227,1.1014599999999999,1.10212,382
2024-08-14 09:15:00,1.10214,1.10262,1.10193,1.10247,223
2024-08-14 09:30:00,1.10245,1.1028,1.10239,1.10272,150
2024-08-14 09:45:00,1.1026799999999999,1.10279,1.10246,1.1025,100
2024-08-14 10:00:00,1.10247,1.10247,1.10195,1.10206,306
2024-08-14 10:15:00,1.10204,1.10232,1.10195,1.10215,153
2024-08-14 10:30:00,1.10216,1.10222,1.10176,1.1019,222
2024-08-14 10:45:00,1.10193,1.10245,1.10188,1.10215,207
2024-08-14 11:00:00,1.10215,1.10231,1.10195,1.10209,195
2024-08-14 11:15:00,1.1021,1.10235,1.1020699999999999,1.10217,131
2024-08-14 11:30:00,1.10221,1.10248,1.10218,1.1023,110
2024-08-14 11:45:00,1.10228,1.10237,1.10201,1.1022,243
2024-08-14 12:00:00,1.1022,1.10247,1.10185,1.10188,301
2024-08-14 12:15:00,1.10189,1.10274,1.1017,1.10234,520
2024-08-14 12:30:00,1.10237,1.10353,1.10036,1.10185,2438
2024-08-14 12:45:00,1.10183,1.10226,1.10116,1.10167,998
2024-08-14 13:00:00,1.10164,1.10417,1.10156,1.10298,1114
2024-08-14 13:15:00,1.10302,1.10305,1.10211,1.10218,603
2024-08-14 13:30:00,1.10221,1.10412,1.10211,1.10406,744
2024-08-14 13:45:00,1.10408,1.10419,1.10342,1.10369,703
2024-08-14 14:00:00,1.10371,1.10378,1.10273,1.10273,595
2024-08-14 14:15:00,1.10276,1.10388,1.1026799999999999,1.10387,371
2024-08-14 14:30:00,1.10389,1.10469,1.10389,1.10421,541
2024-08-14 14:45:00,1.10423,1.10442,1.10337,1.10354,479
2024-08-14 15:00:00,1.10357,1.10358,1.10265,1.10269,306
2024-08-14 15:15:00,1.10263,1.10287,1.10224,1.10226,266
2024-08-14 15:30:00,1.10224,1.10239,1.10208,1.10239,267
2024-08-14 15:45:00,1.10241,1.1025,1.10214,1.10229,221
2024-08-14 16:00:00,1.10226,1.10238,1.1017,1.1019700000000001,285
2024-08-14 16:15:00,1.10196,1.10203,1.10159,1.10171,186
2024-08-14 16:30:00,1.10173,1.10199,1.10163,1.10175,190
2024-08-14 16:45:00,1.10174,1.10191,1.10149,1.1018,178
2024-08-14 17:00:00,1.10177,1.10181,1.10147,1.1015,119
2024-08-14 17:15:00,1.10151,1.10173,1.10126,1.10143,229
2024-08-14 17:30:00,1.1014599999999999,1.10168,1.10137,1.10144,155
2024-08-14 17:45:00,1.10144,1.10159,1.10128,1.1013600000000001,100
2024-08-14 18:00:00,1.10135,1.1013600000000001,1.10107,1.10114,159
2024-08-14 18:15:00,1.10113,1.10142,1.10104,1.10123,114
2024-08-14 18:30:00,1.10125,1.10139,1.10119,1.1013,65
2024-08-14 18:45:00,1.10128,1.10166,1.10125,1.10157,147
2024-08-14 19:00:00,1.10155,1.1016,1.10138,1.1014599999999999,144
2024-08-14 19:15:00,1.10149,1.10153,1.10122,1.10123,130
2024-08-14 19:30:00,1.10127,1.10141,1.10111,1.1013,97
2024-08-14 19:45:00,1.1013,1.10149,1.10121,1.10126,83
2024-08-14 20:00:00,1.10125,1.10143,1.10112,1.1013,120
2024-08-14 20:15:00,1.10127,1.10135,1.10116,1.10118,75
2024-08-14 20:30:00,1.10116,1.10118,1.10105,1.10111,49
2024-08-14 20:45:00,1.10114,1.10127,1.10106,1.1011,101
2024-08-14 21:00:00,1.10112,1.10119,1.101,1.10107,179
2024-08-14 21:15:00,1.10109,1.10118,1.10097,1.10107,152
2024-08-14 21:30:00,1.10112,1.10115,1.10094,1.1011,129
2024-08-14 21:45:00,1.1011,1.10123,1.10106,1.1012,140
2024-08-14 22:00:00,1.10121,1.10153,1.10119,1.1013600000000001,64
2024-08-14 22:15:00,1.10134,1.10134,1.10117,1.10117,22
2024-08-14 22:30:00,1.10115,1.10142,1.10113,1.10125,53
2024-08-14 22:45:00,1.10126,1.10141,1.10126,1.10129,22
2024-08-14 23:00:00,1.10131,1.1013600000000001,1.10121,1.10126,57
2024-08-14 23:15:00,1.10123,1.10128,1.10106,1.10106,42
2024-08-14 23:30:00,1.10106,1.10106,1.10094,1.10096,48
2024-08-14 23:45:00,1.10099,1.10118,1.10097,1.10113,45
2024-08-15 00:00:00,1.10115,1.10131,1.10106,1.10125,79
2024-08-15 00:15:00,1.10126,1.10133,1.10118,1.10126,46
2024-08-15 00:30:00,1.10131,1.1014,1.10121,1.10123,53
2024-08-15 00:45:00,1.10125,1.10133,1.10089,1.10095,141
2024-08-15 01:00:00,1.10093,1.10097,1.10067,1.10067,103
2024-08-15 01:15:00,1.10071,1.10073,1.10029,1.10039,127
2024-08-15 01:30:00,1.10038,1.10069,1.10029,1.10039,214
2024-08-15 01:45:00,1.10042,1.10069,1.10037,1.10069,137
2024-08-15 02:00:00,1.10066,1.10096,1.10056,1.10094,144
2024-08-15 02:15:00,1.10097,1.10109,1.10066,1.10072,101
2024-08-15 02:30:00,1.10074,1.10084,1.10052,1.10077,70
2024-08-15 02:45:00,1.10079,1.10088,1.10072,1.10081,60
2024-08-15 03:00:00,1.1008,1.101,1.1007,1.10095,89
2024-08-15 03:15:00,1.10098,1.10101,1.10077,1.10077,62
2024-08-15 03:30:00,1.10079,1.10082,1.1007,1.10076,41
2024-08-15 03:45:00,1.1007500000000001,1.10084,1.1007,1.10076,36
2024-08-15 04:00:00,1.10077,1.10104,1.10077,1.10101,45
2024-08-15 04:15:00,1.10103,1.10103,1.1008499999999999,1.101,26
2024-08-15 04:30:00,1.10096,1.10109,1.10094,1.10109,47
2024-08-15 04:45:00,1.1011,1.10116,1.10101,1.10111,37
2024-08-15 05:00:00,1.1011,1.10111,1.10083,1.10091,40
2024-08-15 05:15:00,1.10093,1.1011,1.10088,1.10107,31
2024-08-15 05:30:00,1.10109,1.10123,1.10101,1.10116,54
2024-08-15 05:45:00,1.10117,1.10126,1.10083,1.10094,104
2024-08-15 06:00:00,1.10095,1.10141,1.10073,1.10137,240
2024-08-15 06:15:00,1.10139,1.10145,1.10107,1.1013,148
2024-08-15 06:30:00,1.10126,1.10126,1.10097,1.101,145
2024-08-15 06:45:00,1.10098,1.10149,1.10087,1.10138,137
2024-08-15 07:00:00,1.1014,1.10149,1.10109,1.10112,270
2024-08-15 07:15:00,1.10113,1.10151,1.10107,1.10118,187
2024-08-15 07:30:00,1.10121,1.10126,1.10068,1.10093,206
2024-08-15 07:45:00,1.10094,1.10137,1.1009,1.10127,156
2024-08-15 08:00:00,1.10125,1.1013,1.10076,1.10117,221
2024-08-15 08:15:00,1.10115,1.1012,1.10076,1.10084,209
2024-08-15 08:30:00,1.10081,1.10081,1.10051,1.1007,206
2024-08-15 08:45:00,1.10067,1.1008,1.10046,1.10057,122
2024-08-15 09:00:00,1.10052,1.10094,1.10029,1.10094,165
2024-08-15 09:15:00,1.10095,1.10125,1.10089,1.10112,123
2024-08-15 09:30:00,1.10114,1.10124,1.1008499999999999,1.10086,123
2024-08-15 09:45:00,1.10089,1.10116,1.10088,1.10112,103
2024-08-15 10:00:00,1.10115,1.10137,1.10115,1.10128,94
2024-08-15 10:15:00,1.10129,1.10137,1.10102,1.1011,97
2024-08-15 10:30:00,1.10109,1.10109,1.10076,1.10089,69
2024-08-15 10:45:00,1.1009,1.10121,1.10081,1.10093,80
2024-08-15 11:00:00,1.10095,1.10126,1.10094,1.10111,104
2024-08-15 11:15:00,1.10113,1.10118,1.10093,1.10105,84
2024-08-15 11:30:00,1.10108,1.1012,1.10101,1.10114,110
2024-08-15 11:45:00,1.10119,1.10131,1.10097,1.10128,142
2024-08-15 12:00:00,1.10124,1.10137,1.10104,1.1011,144
2024-08-15 12:15:00,1.10111,1.10137,1.10102,1.10117,208
2024-08-15 12:30:00,1.10113,1.10113,1.09549,1.09606,2303
2024-08-15 12:45:00,1.09608,1.09644,1.09514,1.0956,1271
2024-08-15 13:00:00,1.09562,1.09589,1.0949200000000001,1.09521,905
2024-08-15 13:15:00,1.09524,1.09657,1.09524,1.09588,815
2024-08-15 13:30:00,1.09587,1.09639,1.0955,1.09616,895
2024-08-15 13:45:00,1.09618,1.09693,1.09586,1.09681,662
2024-08-15 14:00:00,1.09683,1.09708,1.09646,1.09662,569
2024-08-15 14:15:00,1.09665,1.09755,1.09665,1.09745,515
2024-08-15 14:30:00,1.09748,1.09776,1.09702,1.09772,510
2024-08-15 14:45:00,1.09774,1.09856,1.09766,1.09825,538
2024-08-15 15:00:00,1.09824,1.09882,1.0981,1.09873,449
2024-08-15 15:15:00,1.09871,1.09889,1.09822,1.09849,345
2024-08-15 15:30:00,1.09851,1.09882,1.09838,1.09875,239
2024-08-15 15:45:00,1.09873,1.09885,1.09825,1.0985,318
2024-08-15 16:00:00,1.09852,1.09887,1.09846,1.0986,288
2024-08-15 16:15:00,1.0985800000000001,1.09886,1.09849,1.0985800000000001,187
2024-08-15 16:30:00,1.09855,1.0985800000000001,1.09785,1.09795,222
2024-08-15 16:45:00,1.09793,1.09799,1.09769,1.09773,184
2024-08-15 17:00:00,1.09772,1.09794,1.09761,1.09779,169
2024-08-15 17:15:00,1.09778,1.09778,1.09763,1.09768,109
2024-08-15 17:30:00,1.09768,1.09775,1.09714,1.09714,147
2024-08-15 17:45:00,1.09712,1.09739,1.09712,1.09739,117
2024-08-15 18:00:00,1.09742,1.09779,1.09733,1.09746,206
2024-08-15 18:15:00,1.09747,1.09786,1.09742,1.09782,176
2024-08-15 18:30:00,1.09783,1.09789,1.09759,1.09772,137
2024-08-15 18:45:00,1.0977,1.09785,1.09756,1.0977999999999999,145
2024-08-15 19:00:00,1.09778,1.09793,1.09764,1.09778,130
2024-08-15 19:15:00,1.0977999999999999,1.09785,1.09755,1.09757,132
2024-08-15 19:30:00,1.09756,1.09759,1.09722,1.0973600000000001,185
2024-08-15 19:45:00,1.09738,1.09744,1.09723,1.09738,149
2024-08-15 20:00:00,1.0973600000000001,1.0973600000000001,1.09711,1.09718,102
2024-08-15 20:15:00,1.0971899999999999,1.09727,1.09711,1.09716,64
2024-08-15 20:30:00,1.09714,1.09717,1.09705,1.09705,44
2024-08-15 20:45:00,1.09703,1.09712,1.09697,1.09699,105
2024-08-15 21:00:00,1.09694,1.09706,1.09685,1.09696,161
2024-08-15 21:15:00,1.09693,1.09707,1.09691,1.09701,239
2024-08-15 21:30:00,1.09699,1.09703,1.09676,1.09681,140
2024-08-15 21:45:00,1.09682,1.09717,1.09672,1.09717,220
2024-08-15 22:00:00,1.09715,1.09731,1.09708,1.0973,37
2024-08-15 22:15:00,1.09728,1.09741,1.09725,1.0974,49
2024-08-15 22:30:00,1.09738,1.09738,1.09722,1.09728,38
2024-08-15 22:45:00,1.09726,1.09729,1.09708,1.09708,59
2024-08-15 23:00:00,1.09712,1.09732,1.0971,1.0973,62
2024-08-15 23:15:00,1.09733,1.09746,1.09731,1.09744,51
2024-08-15 23:30:00,1.09745,1.09745,1.09717,1.09721,60
2024-08-15 23:45:00,1.09723,1.09733,1.09708,1.09721,82
2024-08-16 00:00:00,1.09717,1.09752,1.09714,1.09742,166
2024-08-16 00:15:00,1.09744,1.09747,1.0971899999999999,1.09738,156
2024-08-16 00:30:00,1.09737,1.09766,1.09735,1.0974,123
2024-08-16 00:45:00,1.09742,1.09761,1.09741,1.09752,157
2024-08-16 01:00:00,1.09754,1.09758,1.0974,1.0975,115
2024-08-16 01:15:00,1.09748,1.09775,1.0974,1.09769,145
2024-08-16 01:30:00,1.09771,1.09801,1.09771,1.09791,124
2024-08-16 01:45:00,1.09793,1.09807,1.09774,1.09803,156
2024-08-16 02:00:00,1.09802,1.09807,1.09782,1.09787,92
2024-08-16 02:15:00,1.09783,1.09801,1.09776,1.09777,70
2024-08-16 02:30:00,1.09778,1.09818,1.09776,1.09815,102
2024-08-16 02:45:00,1.09813,1.0982,1.09803,1.09809,88
2024-08-16 03:00:00,1.0981,1.09812,1.09796,1.0979700000000001,86
2024-08-16 03:15:00,1.09796,1.09807,1.09786,1.09796,69
2024-08-16 03:30:00,1.09799,1.09801,1.09778,1.09779,52
2024-08-16 03:45:00,1.09777,1.09781,1.09763,1.09766,72
2024-08-16 04:00:00,1.09768,1.09781,1.09757,1.0976,77
2024-08-16 04:15:00,1.09761,1.09785,1.09757,1.09785,52
2024-08-16 04:30:00,1.09783,1.09807,1.09781,1.09805,73
2024-08-16 04:45:00,1.09804,1.09818,1.09802,1.09814,61
2024-08-16 05:00:00,1.09815,1.09827,1.09806,1.0982,75
2024-08-16 05:15:00,1.09817,1.09836,1.09812,1.09833,83
2024-08-16 05:30:00,1.09835,1.09847,1.09828,1.09844,103
2024-08-16 05:45:00,1.09843,1.09855,1.09831,1.0985,120
2024-08-16 06:00:00,1.09848,1.09855,1.09826,1.09852,227
2024-08-16 06:15:00,1.09851,1.09852,1.09816,1.09845,168
2024-08-16 06:30:00,1.09842,1.09863,1.09805,1.09807,192
2024-08-16 06:45:00,1.0981,1.09838,1.09803,1.09809,213
2024-08-16 07:00:00,1.09811,1.09855,1.09811,1.09826,289
2024-08-16 07:15:00,1.09824,1.09837,1.09785,1.0979,223
2024-08-16 07:30:00,1.09788,1.09826,1.09765,1.09824,251
2024-08-16 07:45:00,1.09826,1.09851,1.09806,1.09844,223
2024-08-16 08:00:00,1.09847,1.09884,1.09844,1.09876,233
2024-08-16 08:15:00,1.09875,1.09895,1.0985,1.09881,222
2024-08-16 08:30:00,1.09879,1.09889,1.09827,1.09835,249
2024-08-16 08:45:00,1.09836,1.09844,1.09795,1.09805,210
2024-08-16 09:00:00,1.09802,1.09817,1.09783,1.09809,231
2024-08-16 09:15:00,1.09808,1.09851,1.098,1.0985,192
2024-08-16 09:30:00,1.09851,1.09886,1.09851,1.09871,191
2024-08-16 09:45:00,1.09869,1.09894,1.09855,1.09892,164
2024-08-16 10:00:00,1.09891,1.09896,1.09865,1.09878,112
2024-08-16 10:15:00,1.09879,1.09897,1.09873,1.09895,108
2024-08-16 10:30:00,1.09893,1.09893,1.09846,1.09887,195
2024-08-16 10:45:00,1.0989,1.09944,1.09882,1.09933,307
2024-08-16 11:00:00,1.09935,1.09941,1.09885,1.09911,258
2024-08-16 11:15:00,1.09914,1.0994,1.09893,1.09896,212
2024-08-16 11:30:00,1.09897,1.09931,1.09896,1.09921,175
2024-08-16 11:45:00,1.09922,1.09944,1.09898,1.09917,194
2024-08-16 12:00:00,1.0991900000000001,1.09937,1.0989,1.09896,274
2024-08-16 12:15:00,1.09898,1.09907,1.09877,1.09887,225
2024-08-16 12:30:00,1.09886,1.09945,1.09859,1.09859,426
2024-08-16 12:45:00,1.09861,1.09935,1.09847,1.09933,332
2024-08-16 13:00:00,1.09938,1.09948,1.09911,1.09946,299
2024-08-16 13:15:00,1.09949,1.09982,1.09946,1.09976,324
2024-08-16 13:30:00,1.09979,1.10026,1.0996299999999999,1.0999,506
2024-08-16 13:45:00,1.09991,1.10041,1.09978,1.1002,418
2024-08-16 14:00:00,1.10017,1.10017,1.09907,1.09908,705
2024-08-16 14:15:00,1.0991,1.09927,1.09869,1.09885,463
2024-08-16 14:30:00,1.09887,1.09903,1.0985,1.09852,302
2024-08-16 14:45:00,1.0985,1.09907,1.09823,1.09901,393
2024-08-16 15:00:00,1.09897,1.09943,1.09897,1.09941,278
2024-08-16 15:15:00,1.09945,1.09949,1.09898,1.09943,237
2024-08-16 15:30:00,1.09946,1.09957,1.09931,1.09943,213
2024-08-16 15:45:00,1.09939,1.09969,1.09935,1.09955,221
2024-08-16 16:00:00,1.09954,1.10001,1.09949,1.0999,276
2024-08-16 16:15:00,1.09992,1.10025,1.09978,1.10018,200
2024-08-16 16:30:00,1.1002,1.10029,1.10007,1.10007,160
2024-08-16 16:45:00,1.1001,1.10038,1.10009,1.10031,118
2024-08-16 17:00:00,1.10033,1.10056,1.10032,1.1005,188
2024-08-16 17:15:00,1.10054,1.10112,1.1005,1.10107,193
2024-08-16 17:30:00,1.10109,1.10117,1.10089,1.10114,190
2024-08-16 17:45:00,1.10117,1.10122,1.10096,1.10122,177
2024-08-16 18:00:00,1.10118,1.10131,1.10106,1.10115,123
2024-08-16 18:15:00,1.10117,1.10118,1.10087,1.10107,122
2024-08-16 18:30:00,1.10108,1.10145,1.10106,1.10143,177
2024-08-16 18:45:00,1.10141,1.10209,1.1013600000000001,1.10198,259
2024-08-16 19:00:00,1.102,1.10212,1.10175,1.10185,181
2024-08-16 19:15:00,1.10184,1.10194,1.10177,1.10188,121
2024-08-16 19:30:00,1.10189,1.10219,1.10188,1.10213,133
2024-08-16 19:45:00,1.10215,1.10242,1.10214,1.10238,113
2024-08-16 20:00:00,1.10239,1.10246,1.1022,1.10231,117
2024-08-16 20:15:00,1.10232,1.10232,1.10217,1.10222,85
2024-08-16 20:30:00,1.10223,1.1024,1.10221,1.10224,118
2024-08-16 20:45:00,1.10225,1.10291,1.10225,1.10272,224
2024-08-18 21:00:00,1.10239,1.1025800000000001,1.10221,1.10242,54
2024-08-18 21:15:00,1.10243,1.10245,1.10223,1.10234,76
2024-08-18 21:30:00,1.10233,1.10241,1.10231,1.10235,33
2024-08-18 21:45:00,1.10233,1.1025,1.10232,1.10249,40
2024-08-18 22:00:00,1.10261,1.10336,1.10255,1.10296,293
2024-08-18 22:15:00,1.10299,1.10299,1.10246,1.10248,146
2024-08-18 22:30:00,1.10246,1.1026799999999999,1.10241,1.10241,84
2024-08-18 22:45:00,1.10242,1.10263,1.10239,1.10243,80
2024-08-18 23:00:00,1.10246,1.10256,1.10227,1.10231,96
2024-08-18 23:15:00,1.10232,1.10247,1.10226,1.10228,61
2024-08-18 23:30:00,1.10227,1.10231,1.10225,1.10229,51
2024-08-18 23:45:00,1.1023,1.10257,1.1023,1.10242,103
2024-08-19 00:00:00,1.1024,1.1026,1.10228,1.1025800000000001,213
2024-08-19 00:15:00,1.10256,1.1026799999999999,1.10233,1.1024,130
2024-08-19 00:30:00,1.10241,1.10298,1.1024,1.10296,214
2024-08-19 00:45:00,1.10297,1.10356,1.1029,1.10301,274
2024-08-19 01:00:00,1.10299,1.10299,1.10271,1.10272,178
2024-08-19 01:15:00,1.10274,1.10309,1.10271,1.10306,123
2024-08-19 01:30:00,1.10308,1.10328,1.1029,1.10292,188
2024-08-19 01:45:00,1.10289,1.1032,1.10282,1.10305,105
2024-08-19 02:00:00,1.10304,1.10308,1.10294,1.10298,70
2024-08-19 02:15:00,1.10296,1.10305,1.10293,1.10295,30
2024-08-19 02:30:00,1.10294,1.10298,1.10282,1.10295,79
2024-08-19 02:45:00,1.10297,1.10315,1.10291,1.10304,72
2024-08-19 03:00:00,1.10301,1.10371,1.10296,1.10371,179
2024-08-19 03:15:00,1.1037,1.10391,1.10355,1.10361,153
2024-08-19 03:30:00,1.1036,1.10399,1.1036,1.10393,198
2024-08-19 03:45:00,1.10392,1.10397,1.10376,1.10384,120
2024-08-19 04:00:00,1.10382,1.10395,1.10359,1.10392,113
2024-08-19 04:15:00,1.10391,1.10395,1.10378,1.10381,68
2024-08-19 04:30:00,1.10384,1.10401,1.10373,1.10396,121
2024-08-19 04:45:00,1.10398,1.10414,1.10387,1.10391,105
2024-08-19 05:00:00,1.10392,1.1041,1.10391,1.10399,86
2024-08-19 05:15:00,1.10397,1.10432,1.10395,1.10405,194
2024-08-19 05:30:00,1.10407,1.10476,1.10403,1.10471,209
2024-08-19 05:45:00,1.10472,1.10486,1.10463,1.1047,256
2024-08-19 06:00:00,1.10469,1.10498,1.10442,1.10481,278
2024-08-19 06:15:00,1.10479,1.10483,1.10405,1.10409,279
2024-08-19 06:30:00,1.10411,1.10449,1.10403,1.10442,295
2024-08-19 06:45:00,1.10445,1.10468,1.10409,1.10415,333
2024-08-19 07:00:00,1.10412,1.10425,1.10396,1.10414,346
2024-08-19 07:15:00,1.10413,1.10453,1.10401,1.10421,292
2024-08-19 07:30:00,1.1042,1.10427,1.10401,1.10404,201
2024-08-19 07:45:00,1.10405,1.10465,1.10403,1.10422,211
2024-08-19 08:00:00,1.1042399999999999,1.10466,1.10407,1.10457,251
2024-08-19 08:15:00,1.1046,1.1050200000000001,1.1045,1.10477,278
2024-08-19 08:30:00,1.10481,1.10484,1.10364,1.10385,322
2024-08-19 08:45:00,1.10388,1.10396,1.10351,1.10365,312
2024-08-19 09:00:00,1.10364,1.10398,1.10351,1.10364,270
2024-08-19 09:15:00,1.10366,1.10378,1.10349,1.10373,249
2024-08-19 09:30:00,1.10374,1.10407,1.1037,1.10389,179
2024-08-19 09:45:00,1.1039,1.10393,1.1034,1.10346,240
2024-08-19 10:00:00,1.10345,1.10361,1.10325,1.10325,237
2024-08-19 10:15:00,1.10323,1.10336,1.10305,1.10323,272
2024-08-19 10:30:00,1.10326,1.10368,1.10326,1.10361,240
2024-08-19 10:45:00,1.10359,1.10379,1.10344,1.1036299999999999,154
2024-08-19 11:00:00,1.1036,1.10381,1.10339,1.10347,185
2024-08-19 11:15:00,1.10344,1.10376,1.10331,1.10351,226
2024-08-19 11:30:00,1.1035,1.10354,1.10323,1.10347,191
2024-08-19 11:45:00,1.10348,1.10432,1.10348,1.10416,264
2024-08-19 12:00:00,1.10418,1.10438,1.10388,1.10406,254
2024-08-19 12:15:00,1.10408,1.10416,1.10372,1.10374,204
2024-08-19 12:30:00,1.10372,1.10378,1.10341,1.10361,290
2024-08-19 12:45:00,1.1036299999999999,1.10398,1.1035,1.10384,251
2024-08-19 13:00:00,1.10381,1.10385,1.10298,1.10336,426
2024-08-19 13:15:00,1.10337,1.10379,1.10329,1.10342,343
2024-08-19 13:30:00,1.10345,1.10349,1.10312,1.10333,296
2024-08-19 13:45:00,1.10334,1.10442,1.1033,1.10438,351
2024-08-19 14:00:00,1.10437,1.10539,1.10422,1.10531,520
2024-08-19 14:15:00,1.10529,1.10593,1.10475,1.10587,644
2024-08-19 14:30:00,1.10585,1.10723,1.10581,1.1068500000000001,843
2024-08-19 14:45:00,1.10684,1.10733,1.10638,1.10652,766
2024-08-19 15:00:00,1.10649,1.10689,1.10627,1.1066799999999999,531
2024-08-19 15:15:00,1.1067,1.10677,1.10595,1.1062,437
2024-08-19 15:30:00,1.10622,1.10663,1.10614,1.10627,375
2024-08-19 15:45:00,1.10626,1.10716,1.10626,1.10687,413
2024-08-19 16:00:00,1.10689,1.10716,1.10682,1.10704,284
2024-08-19 16:15:00,1.10705,1.10708,1.10667,1.10696,202
2024-08-19 16:30:00,1.10697,1.10718,1.10683,1.10699,189
2024-08-19 16:45:00,1.10701,1.10736,1.10699,1.10732,197
2024-08-19 17:00:00,1.1072899999999999,1.10732,1.10701,1.10723,163
2024-08-19 17:15:00,1.10721,1.10725,1.10701,1.10705,136
2024-08-19 17:30:00,1.10703,1.10746,1.10697,1.10743,132
2024-08-19 17:45:00,1.10744,1.10764,1.10736,1.10764,94
2024-08-19 18:00:00,1.10761,1.10796,1.10757,1.10788,257
2024-08-19 18:15:00,1.10787,1.10833,1.10783,1.10832,240
2024-08-19 18:30:00,1.1083,1.10844,1.10823,1.10824,168
2024-08-19 18:45:00,1.10826,1.10831,1.10802,1.10812,244
2024-08-19 19:00:00,1.1081,1.10829,1.10786,1.10824,180
2024-08-19 19:15:00,1.10825,1.10855,1.10819,1.10847,147
2024-08-19 19:30:00,1.10844,1.10845,1.10819,1.10838,112
2024-08-19 19:45:00,1.1084,1.1086,1.10822,1.10831,150
2024-08-19 20:00:00,1.10829,1.1084,1.10812,1.10837,101
2024-08-19 20:15:00,1.10838,1.1084,1.10811,1.10822,65
2024-08-19 20:30:00,1.10821,1.10852,1.10818,1.10844,88
2024-08-19 20:45:00,1.10843,1.10857,1.10832,1.10834,120
2024-08-19 21:00:00,1.10839,1.10843,1.10819,1.10832,119
2024-08-19 21:15:00,1.10827,1.1084100000000001,1.1082,1.10832,110
2024-08-19 21:30:00,1.10835,1.1084,1.108,1.10808,251
2024-08-19 21:45:00,1.10807,1.10824,1.10797,1.1082,151
2024-08-19 22:00:00,1.10835,1.10871,1.10835,1.10865,57
2024-08-19 22:15:00,1.10864,1.10865,1.10853,1.10854,11
2024-08-19 22:30:00,1.10855,1.10856,1.10833,1.10833,39
2024-08-19 22:45:00,1.10832,1.10847,1.10832,1.10847,56
2024-08-19 23:00:00,1.1085,1.10862,1.10838,1.10845,92
2024-08-19 23:15:00,1.10844,1.10844,1.10827,1.1083,73
2024-08-19 23:30:00,1.10832,1.1085,1.1083,1.1084,71
2024-08-19 23:45:00,1.10842,1.10862,1.10835,1.10848,77
2024-08-20 00:00:00,1.1085099999999999,1.10866,1.10829,1.10829,231
2024-08-20 00:15:00,1.10826,1.10832,1.10805,1.10807,141
2024-08-20 00:30:00,1.10805,1.10818,1.10797,1.10811,138
2024-08-20 00:45:00,1.10815,1.10835,1.10807,1.10813,165
2024-08-20 01:00:00,1.10814,1.10868,1.1081,1.10856,235
2024-08-20 01:15:00,1.10853,1.10865,1.10844,1.10852,153
2024-08-20 01:30:00,1.1085099999999999,1.10852,1.10815,1.1083,164
2024-08-20 01:45:00,1.10829,1.1085099999999999,1.10825,1.10847,147
2024-08-20 02:00:00,1.10846,1.10864,1.10821,1.10822,138
2024-08-20 02:15:00,1.10825,1.10828,1.10804,1.10811,101
2024-08-20 02:30:00,1.10813,1.1083,1.1077,1.10782,165
2024-08-20 02:45:00,1.10779,1.10782,1.10747,1.10758,175
2024-08-20 03:00:00,1.10761,1.10785,1.10758,1.10775,141
2024-08-20 03:15:00,1.10778,1.10787,1.10764,1.10764,100
2024-08-20 03:30:00,1.10762,1.10766,1.10748,1.10755,117
2024-08-20 03:45:00,1.10754,1.10762,1.10745,1.1075,106
2024-08-20 04:00:00,1.10753,1.10777,1.10751,1.10774,65
2024-08-20 04:15:00,1.10772,1.10774,1.10743,1.10765,110
2024-08-20 04:30:00,1.10768,1.10788,1.10753,1.10781,91
2024-08-20 04:45:00,1.10782,1.10783,1.10762,1.10764,77
2024-08-20 05:00:00,1.10763,1.10774,1.10747,1.10754,103
2024-08-20 05:15:00,1.10756,1.10767,1.10736,1.10745,132
2024-08-20 05:30:00,1.10748,1.10764,1.10744,1.10744,99
2024-08-20 05:45:00,1.10745,1.10762,1.10724,1.10761,180
2024-08-20 06:00:00,1.10764,1.10777,1.1074,1.10752,277
